,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
10.0/F低層A,10.0,低層,A,5025636,12691,396,424,3,NTM
21.0/F中層A,21.0,中層,A,5346792,13502,396,419,3,NTM
31.0/F高層A,31.0,高層,A,5557860,14035,396,377,3,NTM
10.0/F低層B,10.0,低層,B,4969008,12548,396,404,4,NTM
21.0/F中層B,21.0,中層,B,5266008,13298,396,324,3,NTM
31.0/F高層B,31.0,高層,B,5482620,13845,396,327,3,NTM
10.0/F低層C,10.0,低層,C,5262800,13157,400,337,3,NTM
21.0/F中層C,21.0,中層,C,5516800,13792,400,393,4,NTM
31.0/F高層C,31.0,高層,C,5700400,14251,400,388,4,NTM
10.0/F低層D,10.0,低層,D,4762116,13302,358,370,3,NTM
21.0/F中層D,21.0,中層,D,5067848,14156,358,365,3,NTM
31.0/F高層D,31.0,高層,D,5265464,14708,358,320,3,NTM
10.0/F低層E,10.0,低層,E,4527984,12648,358,334,3,NTM
21.0/F中層E,21.0,中層,E,4781448,13356,358,338,3,NTM
31.0/F高層E,31.0,高層,E,5018802,14019,358,404,4,NTM
10.0/F低層F,10.0,低層,F,5141600,12854,400,380,4,NTM
21.0/F中層F,21.0,中層,F,5411200,13528,400,325,3,NTM
31.0/F高層F,31.0,高層,F,5612400,14031,400,400,4,NTM
10.0/F低層G,10.0,低層,G,4816905,13197,365,364,4,NTM
21.0/F中層G,21.0,中層,G,5055250,13850,365,395,4,NTM
31.0/F高層G,31.0,高層,G,5050870,13838,365,364,4,NTM
10.0/F低層H,10.0,低層,H,4850120,13288,365,398,4,NTM
21.0/F中層H,21.0,中層,H,5185190,14206,365,396,4,NTM
31.0/F高層H,31.0,高層,H,5351630,14662,365,360,4,NTM
10.0/F低層J,10.0,低層,J,4396480,12490,352,404,4,NTM
21.0/F中層J,21.0,中層,J,4535872,12886,352,327,3,NTM
31.0/F高層J,31.0,高層,J,4872928,13688,356,406,4,NTM
10.0/F低層K,10.0,低層,K,4499713,13931,323,345,4,NTM
21.0/F中層K,21.0,中層,K,4721614,14618,323,360,4,NTM
31.0/F高層K,31.0,高層,K,4636019,14353,323,377,4,NTM
10.0/F低層L,10.0,低層,L,4518447,13989,323,322,3,NTM
21.0/F中層L,21.0,中層,L,4522000,14000,323,408,4,NTM
31.0/F高層L,31.0,高層,L,4678655,14485,323,382,4,NTM
10.0/F低層M,10.0,低層,M,4589376,13038,352,364,4,NTM
21.0/F中層M,21.0,中層,M,4728768,13434,352,377,4,NTM
31.0/F高層M,31.0,高層,M,4792832,13616,352,386,4,NTM
