,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,4314180,11062,390,360,3,NTM
20.0/F中層A,20.0,中層,A,4453410,11419,390,326,3,NTM
30.0/F高層A,30.0,高層,A,4664400,11960,390,394,4,NTM
9.0/F低層B,9.0,低層,B,4405876,11812,373,403,4,NTM
20.0/F中層B,20.0,中層,B,4423780,11860,373,393,3,NTM
30.0/F高層B,30.0,高層,B,4760599,12763,373,367,3,NTM
9.0/F低層C,9.0,低層,C,5205360,9840,529,371,4,NTM
20.0/F中層C,20.0,中層,C,5444468,10292,529,392,4,NTM
30.0/F高層C,30.0,高層,C,5703678,10782,529,352,4,NTM
9.0/F低層D,9.0,低層,D,5280872,10078,524,330,4,NTM
20.0/F中層D,20.0,中層,D,5509336,10514,524,343,4,NTM
30.0/F高層D,30.0,高層,D,5790200,11050,524,309,4,NTM
9.0/F低層E,9.0,低層,E,5273012,10063,524,356,5,NTM
20.0/F中層E,20.0,中層,E,5440692,10383,524,333,4,NTM
30.0/F高層E,30.0,高層,E,5790200,11050,524,309,4,NTM
9.0/F低層F,9.0,低層,F,4924112,10216,482,304,4,NTM
20.0/F中層F,20.0,中層,F,5139566,10663,482,349,4,NTM
30.0/F高層F,30.0,高層,F,5310194,11017,482,388,4,NTM
9.0/F低層G,9.0,低層,G,4533165,11193,405,363,3,NTM
20.0/F中層G,20.0,中層,G,4657905,11501,405,441,3,NTM
30.0/F高層G,30.0,高層,G,4852305,11981,405,356,3,NTM
9.0/F低層H,9.0,低層,H,4473690,11471,390,373,4,NTM
20.0/F中層H,20.0,中層,H,4652700,11930,390,321,3,NTM
30.0/F高層H,30.0,高層,H,4780620,12258,390,344,3,NTM
