,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,4069683,9621,423,312,4,NTM
16.0/F中層A,16.0,中層,A,4164012,9844,423,348,4,NTM
25.0/F高層A,25.0,高層,A,4048956,9572,423,328,3,NTM
6.0/F低層B,6.0,低層,B,4470390,11038,405,328,3,NTM
16.0/F中層B,16.0,中層,B,4451760,10992,405,383,4,NTM
25.0/F高層B,25.0,高層,B,4192965,10353,405,402,4,NTM
6.0/F低層C,6.0,低層,C,3846645,9405,409,392,4,NTM
16.0/F中層C,16.0,中層,C,4102270,10030,409,342,4,NTM
25.0/F高層C,25.0,高層,C,4263007,10423,409,350,4,NTM
6.0/F低層D,6.0,低層,D,3962800,9907,400,392,3,NTM
16.0/F中層D,16.0,中層,D,3987200,9968,400,346,3,NTM
25.0/F高層D,25.0,高層,D,4145600,10364,400,328,3,NTM
6.0/F低層E,6.0,低層,E,3846348,9713,396,320,4,NTM
16.0/F中層E,16.0,中層,E,4005162,10038,399,354,4,NTM
25.0/F高層E,25.0,高層,E,4304811,10789,399,372,4,NTM
6.0/F低層F,6.0,低層,F,3979800,10050,396,324,3,NTM
16.0/F中層F,16.0,中層,F,4188303,10497,399,402,3,NTM
25.0/F高層F,25.0,高層,F,4277679,10721,399,359,3,NTM
6.0/F低層G,6.0,低層,G,4227200,10568,400,383,3,NTM
16.0/F中層G,16.0,中層,G,4355600,10889,400,353,3,NTM
25.0/F高層G,25.0,高層,G,4129600,10324,400,393,3,NTM
6.0/F低層H,6.0,低層,H,3936216,9624,409,317,4,NTM
16.0/F中層H,16.0,中層,H,4102270,10030,409,342,4,NTM
25.0/F高層H,25.0,高層,H,4263007,10423,409,350,4,NTM
6.0/F低層J,6.0,低層,J,4061745,10029,405,341,4,NTM
16.0/F中層J,16.0,中層,J,4132215,10203,405,358,4,NTM
25.0/F高層J,25.0,高層,J,4344435,10727,405,363,4,NTM
6.0/F低層K,6.0,低層,K,4088718,9666,423,334,4,NTM
16.0/F中層K,16.0,中層,K,4212657,9959,423,337,3,NTM
25.0/F高層K,25.0,高層,K,4378050,10350,423,380,4,NTM
