,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,3650255,11515,317,331,4,NTM
6.0/F中層A,6.0,中層,A,3681638,11614,317,339,4,NTM
9.0/F高層A,9.0,高層,A,3731407,11771,317,337,4,NTM
4.0/F低層B,4.0,低層,B,4000070,10811,370,160,2,NTM
6.0/F中層B,6.0,中層,B,4036330,10909,370,162,2,NTM
9.0/F高層B,9.0,高層,B,4091830,11059,370,160,2,NTM
4.0/F低層C,4.0,低層,C,4062630,10417,390,205,2,NTM
6.0/F中層C,6.0,中層,C,4099290,10511,390,207,2,NTM
9.0/F高層C,9.0,高層,C,4155060,10654,390,204,2,NTM
4.0/F低層D,4.0,低層,D,4100070,10513,390,260,3,NTM
6.0/F中層D,6.0,中層,D,4135560,10604,390,265,3,NTM
9.0/F高層D,9.0,高層,D,4183530,10727,390,310,3,NTM
4.0/F低層E,4.0,低層,E,4060380,10974,370,196,2,NTM
6.0/F中層E,6.0,中層,E,4097380,11074,370,199,2,NTM
9.0/F高層E,9.0,高層,E,4153620,11226,370,197,2,NTM
4.0/F低層F,4.0,低層,F,3603339,11367,317,139,2,NTM
6.0/F中層F,6.0,中層,F,3636624,11472,317,141,2,NTM
9.0/F高層F,9.0,高層,F,3687978,11634,317,139,2,NTM
