,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,12185975,21193,575
28.0/F中層A,28.0,中層,A,13257200,23056,575
44.0/F高層A,44.0,高層,A,15015786,25934,579
11.0/F低層B,11.0,低層,B,12900888,22554,572
28.0/F中層B,28.0,中層,B,14080352,24616,572
44.0/F高層B,44.0,高層,B,14922880,26648,560
11.0/F低層C,11.0,低層,C,16095696,21634,744
28.0/F中層C,28.0,中層,C,17623128,23687,744
44.0/F高層C,44.0,高層,C,18862896,25456,741
11.0/F低層D,11.0,低層,D,20076478,23183,866
28.0/F中層D,28.0,中層,D,20986644,24234,866
44.0/F高層D,44.0,高層,D,22917824,26464,866
11.0/F低層E,11.0,低層,E,18098668,25172,719
28.0/F中層E,28.0,中層,E,18827734,26186,719
44.0/F高層E,44.0,高層,E,19718270,27578,715
