,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,6576400,16040,410
10.0/F中層1,10.0,中層,1,6834290,16669,410
15.0/F高層1,15.0,高層,1,6821170,16637,410
4.0/F低層10,4.0,低層,10,6407480,15628,410
10.0/F中層10,10.0,中層,10,6595260,16086,410
15.0/F高層10,15.0,高層,10,6679310,16291,410
4.0/F低層11,4.0,低層,11,5472360,15201,360
10.0/F中層11,10.0,中層,11,5626080,15628,360
15.0/F高層11,15.0,高層,11,5563250,15895,350
4.0/F低層12,4.0,低層,12,5141040,16584,310
10.0/F中層12,10.0,中層,12,5288600,17060,310
15.0/F高層12,15.0,高層,12,5346570,17247,310
4.0/F低層13,4.0,低層,13,5141040,16584,310
10.0/F中層13,10.0,中層,13,5288600,17060,310
15.0/F高層13,15.0,高層,13,5010530,16163,310
4.0/F低層14,4.0,低層,14,5433030,16218,335
10.0/F中層14,10.0,中層,14,5594500,16700,335
15.0/F高層14,15.0,高層,14,5727160,17096,335
4.0/F低層2,4.0,低層,2,5731160,15082,380
10.0/F中層2,10.0,中層,2,5714060,15037,380
15.0/F高層2,15.0,高層,2,6317880,16626,380
4.0/F低層3,4.0,低層,3,5856180,15411,380
10.0/F中層3,10.0,中層,3,6106220,16069,380
15.0/F高層3,15.0,高層,3,5873970,17026,345
4.0/F低層4,4.0,低層,4,6158280,16206,380
10.0/F中層4,10.0,中層,4,6335360,16672,380
15.0/F高層4,15.0,高層,4,6317880,16626,380
4.0/F低層5,4.0,低層,5,6197040,16308,380
10.0/F中層5,10.0,中層,5,6376400,16780,380
15.0/F高層5,15.0,高層,5,6473300,17035,380
4.0/F低層5 & 6,4.0,低層,5 & 6,9844920,14268,690
10.0/F中層5 & 6,10.0,中層,5 & 6,10122300,14670,690
15.0/F高層5 & 6,15.0,高層,5 & 6,10354140,15006,690
4.0/F低層6,4.0,低層,6,6246060,16437,380
10.0/F中層6,10.0,中層,6,6405280,16856,380
15.0/F高層6,15.0,高層,6,6514340,17143,380
4.0/F低層7,4.0,低層,7,6158280,16206,380
10.0/F中層7,10.0,中層,7,6335360,16672,380
15.0/F高層7,15.0,高層,7,5873970,17026,345
4.0/F低層8,4.0,低層,8,5635780,14831,380
10.0/F中層8,10.0,中層,8,5615260,14777,380
15.0/F高層8,15.0,高層,8,5681760,14952,380
4.0/F低層9,4.0,低層,9,6296160,16144,390
10.0/F中層9,10.0,中層,9,6477120,16608,390
15.0/F高層9,15.0,高層,9,6461130,16567,390
