,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,,,,,,NTKO
10.0/F中層A,10.0,中層,A,,,,,,NTKO
17.0/F高層A,17.0,高層,A,,,,,,NTKO
6.0/F低層B,6.0,低層,B,8424484,16108,523,261,4,NTKO
10.0/F中層B,10.0,中層,B,11913858,20057,594,214,2,NTKO
17.0/F高層B,17.0,高層,B,10395000,17500,594,243,4,NTKO
6.0/F低層C,6.0,低層,C,6667056,18117,368,343,3,NTKO
10.0/F中層C,10.0,中層,C,6576896,17872,368,350,3,NTKO
17.0/F高層C,17.0,高層,C,6949680,18885,368,362,3,NTKO
6.0/F低層D,6.0,低層,D,6791808,18456,368,431,3,NTKO
10.0/F中層D,10.0,中層,D,6881968,18701,368,419,3,NTKO
17.0/F高層D,17.0,高層,D,7171584,19488,368,416,3,NTKO
6.0/F低層E,6.0,低層,E,6830816,18562,368,328,3,NTKO
10.0/F中層E,10.0,中層,E,6778928,18421,368,329,3,NTKO
17.0/F高層E,17.0,高層,E,7385392,20069,368,327,3,NTKO
6.0/F低層F,6.0,低層,F,12066432,17956,672,274,3,NTKO
10.0/F中層F,10.0,中層,F,12926592,19236,672,209,2,NTKO
17.0/F高層F,17.0,高層,F,11318496,16843,672,226,4,NTKO
