,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,5906940,15146,390
24.0/F中層A,24.0,中層,A,5818216,16252,358
36.0/F高層A,36.0,高層,A,6372600,16340,390
11.0/F低層B,11.0,低層,B,6931694,13699,506
24.0/F中層B,24.0,中層,B,7116384,14064,506
36.0/F高層B,36.0,高層,B,6897553,12941,533
11.0/F低層C,11.0,低層,C,6067767,14551,417
24.0/F中層C,24.0,中層,C,6254166,14998,417
36.0/F高層C,36.0,高層,C,6466419,15507,417
11.0/F低層D,11.0,低層,D,5644530,15945,354
24.0/F中層D,24.0,中層,D,5762766,16279,354
36.0/F高層D,36.0,高層,D,5796396,16374,354
11.0/F低層E,11.0,低層,E,5719224,16156,354
24.0/F中層E,24.0,中層,E,5834274,16481,354
36.0/F高層E,36.0,高層,E,6184878,16023,386
11.0/F低層F,11.0,低層,F,5620743,13479,417
24.0/F中層F,24.0,中層,F,5874696,14088,417
36.0/F高層F,36.0,高層,F,5991873,14369,417
11.0/F低層G,11.0,低層,G,7264257,13629,533
24.0/F中層G,24.0,中層,G,6510196,12866,506
36.0/F高層G,36.0,高層,G,6726764,13294,506
11.0/F低層H,11.0,低層,H,5990400,15360,390
24.0/F中層H,24.0,中層,H,5914518,16521,358
36.0/F高層H,36.0,高層,H,6013684,16798,358
