,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,5936150,13805,430
13.0/F中層A,13.0,中層,A,6217370,14459,430
21.0/F高層A,21.0,高層,A,6723050,15635,430
6.0/F低層B,6.0,低層,B,6711440,15608,430
13.0/F中層B,13.0,中層,B,6993950,16265,430
21.0/F高層B,21.0,高層,B,6947940,16158,430
6.0/F低層C,6.0,低層,C,5862499,14767,397
13.0/F中層C,13.0,中層,C,6105860,15380,397
21.0/F高層C,21.0,高層,C,5984775,15075,397
6.0/F低層D,6.0,低層,D,5997082,15106,397
13.0/F中層D,13.0,中層,D,6254735,15755,397
21.0/F高層D,21.0,高層,D,6333341,15953,397
