,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層15,7.0,低層,15,1926131,5519,349,262,3,NYL
12.0/F中層15,12.0,中層,15,1969756,5644,349,267,3,NYL
19.0/F高層15,19.0,高層,15,1859821,5329,349,362,4,NYL
7.0/F低層16,7.0,低層,16,1926131,5519,349,262,3,NYL
12.0/F中層16,12.0,中層,16,1969756,5644,349,267,3,NYL
19.0/F高層16,19.0,高層,16,1859821,5329,349,362,4,NYL
7.0/F低層17,7.0,低層,17,1742340,4908,355,379,4,NYL
12.0/F中層17,12.0,中層,17,1788845,5039,355,390,4,NYL
19.0/F高層17,19.0,高層,17,1875820,5284,355,389,4,NYL
7.0/F低層19,7.0,低層,19,1953565,5503,355,306,3,NYL
12.0/F中層19,12.0,中層,19,1999005,5631,355,313,3,NYL
19.0/F高層19,19.0,高層,19,1944335,5477,355,324,3,NYL
7.0/F低層22,7.0,低層,22,1902050,5450,349,301,3,NYL
12.0/F中層22,12.0,中層,22,1945326,5574,349,309,3,NYL
19.0/F高層22,19.0,高層,22,1858774,5326,349,405,4,NYL
7.0/F低層25,7.0,低層,25,1949660,5492,355,261,3,NYL
12.0/F中層25,12.0,中層,25,1993680,5616,355,266,3,NYL
19.0/F高層25,19.0,高層,25,1882920,5304,355,362,4,NYL
7.0/F低層28,7.0,低層,28,1772440,4856,365,399,4,NYL
12.0/F中層28,12.0,中層,28,1838505,5037,365,321,3,NYL
19.0/F高層28,19.0,高層,28,1930850,5290,365,321,3,NYL
7.0/F低層3,7.0,低層,3,1720919,4931,349,374,4,NYL
12.0/F中層3,12.0,中層,3,1785135,5115,349,390,4,NYL
19.0/F高層3,19.0,高層,3,1848304,5296,349,405,4,NYL
7.0/F低層31,7.0,低層,31,1926131,5519,349,262,3,NYL
12.0/F中層31,12.0,中層,31,1969756,5644,349,267,3,NYL
19.0/F高層31,19.0,高層,31,1859821,5329,349,362,4,NYL
7.0/F低層4,7.0,低層,4,1945326,5574,349,311,3,NYL
12.0/F中層4,12.0,中層,4,1988951,5699,349,314,3,NYL
19.0/F高層4,19.0,高層,4,2050724,5876,349,311,3,NYL
7.0/F低層45,7.0,低層,45,1991406,5441,366,256,3,NYL
12.0/F中層45,12.0,中層,45,1835124,5014,366,345,4,NYL
19.0/F高層45,19.0,高層,45,1922232,5252,366,358,4,NYL
7.0/F低層46,7.0,低層,46,1991406,5441,366,256,3,NYL
12.0/F中層46,12.0,中層,46,1835124,5014,366,345,4,NYL
19.0/F高層46,19.0,高層,46,1922232,5252,366,358,4,NYL
7.0/F低層47,7.0,低層,47,1959930,5355,366,329,4,NYL
12.0/F中層47,12.0,中層,47,1835124,5014,366,345,4,NYL
19.0/F高層47,19.0,高層,47,1959198,5353,366,365,4,NYL
7.0/F低層48,7.0,低層,48,1991406,5441,366,256,3,NYL
12.0/F中層48,12.0,中層,48,1835124,5014,366,345,4,NYL
19.0/F高層48,19.0,高層,48,1922232,5252,366,358,4,NYL
7.0/F低層52,7.0,低層,52,1949660,5492,355,261,3,NYL
12.0/F中層52,12.0,中層,52,1993680,5616,355,266,3,NYL
19.0/F高層52,19.0,高層,52,1882920,5304,355,362,4,NYL
