,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層1,8.0,低層,1,4503323,14117,319
19.0/F中層1,19.0,中層,1,4784681,14999,319
30.0/F高層1,30.0,高層,1,5229686,16394,319
8.0/F低層2,8.0,低層,2,4579564,14356,319
19.0/F中層2,19.0,中層,2,4300758,13482,319
30.0/F高層2,30.0,高層,2,4501090,14110,319
8.0/F低層3,8.0,低層,3,5584228,12634,442
19.0/F中層3,19.0,中層,3,5778266,13073,442
30.0/F高層3,30.0,高層,3,6040814,13667,442
8.0/F低層4,8.0,低層,4,6269895,12465,503
19.0/F中層4,19.0,中層,4,6515359,12953,503
30.0/F高層4,30.0,高層,4,6900154,13718,503
8.0/F低層5,8.0,低層,5,4831905,13611,355
19.0/F中層5,19.0,中層,5,5124070,14434,355
30.0/F高層5,30.0,高層,5,5397065,15203,355
8.0/F低層6,8.0,低層,6,4797825,13515,355
19.0/F中層6,19.0,中層,6,5257550,14810,355
30.0/F高層6,30.0,高層,6,5550780,15636,355
8.0/F低層7,8.0,低層,7,6280961,12487,503
19.0/F中層7,19.0,中層,7,6513347,12949,503
30.0/F高層7,30.0,高層,7,6902669,13723,503
8.0/F低層8,8.0,低層,8,5751746,13013,442
19.0/F中層8,19.0,中層,8,5948878,13459,442
30.0/F高層8,30.0,高層,8,6246786,14133,442
