,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,6416025,12705,505
15.0/F中層A,15.0,中層,A,7047780,13956,505
22.0/F高層A,22.0,高層,A,7031076,13868,507
6.0/F低層B,6.0,低層,B,7297808,11332,644
15.0/F中層B,15.0,中層,B,7558628,11737,644
22.0/F高層B,22.0,高層,B,7744744,12026,644
6.0/F低層C,6.0,低層,C,7466448,10428,716
15.0/F中層C,15.0,中層,C,8147364,11379,716
22.0/F高層C,22.0,高層,C,7908936,11046,716
6.0/F低層D,6.0,低層,D,7420329,11949,621
15.0/F中層D,15.0,中層,D,7748125,12397,625
22.0/F高層D,22.0,高層,D,7959978,12818,621
6.0/F低層E,6.0,低層,E,6438341,12649,509
15.0/F中層E,15.0,中層,E,6724917,13109,513
22.0/F高層E,22.0,高層,E,6938325,13525,513
6.0/F低層F,6.0,低層,F,6277817,13559,463
15.0/F中層F,15.0,中層,F,6409232,13813,464
22.0/F高層F,22.0,高層,F,6531078,14106,463
6.0/F低層G,6.0,低層,G,10155348,10908,931
15.0/F中層G,15.0,中層,G,10476678,11217,934
22.0/F高層G,22.0,高層,G,10568210,11315,934
6.0/F低層H,6.0,低層,H,5945805,12465,477
15.0/F中層H,15.0,中層,H,6116877,12717,481
22.0/F高層H,22.0,高層,H,6514183,13543,481
