,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,6876852,16732,411,351,4,HHV
4.0/F中層A,4.0,中層,A,6970149,16959,411,356,4,HHV
7.0/F高層A,7.0,高層,A,7105779,17289,411,394,4,HHV
2.0/F低層B,2.0,低層,B,5997243,16799,357,386,4,HHV
4.0/F中層B,4.0,中層,B,6079353,17029,357,391,4,HHV
7.0/F高層B,7.0,高層,B,6217512,17416,357,324,3,HHV
2.0/F低層C,2.0,低層,C,6219073,16763,371,389,4,HHV
4.0/F中層C,4.0,中層,C,6312936,17016,371,400,4,HHV
7.0/F高層C,7.0,高層,C,6427575,17325,371,388,4,HHV
2.0/F低層D,2.0,低層,D,6188250,16502,375,340,4,HHV
4.0/F中層D,4.0,中層,D,6273000,16728,375,344,4,HHV
7.0/F高層D,7.0,高層,D,6396000,17056,375,340,4,HHV
2.0/F低層E,2.0,低層,E,6226591,16429,379,337,4,HHV
4.0/F中層E,4.0,中層,E,6321680,16636,380,341,4,HHV
7.0/F高層E,7.0,高層,E,6445560,16962,380,337,4,HHV
2.0/F低層F,2.0,低層,F,5647191,15557,363,320,3,HHV
4.0/F中層F,4.0,中層,F,6201904,16853,368,347,4,HHV
7.0/F高層F,7.0,高層,F,5601630,18366,305,303,4,HHV
2.0/F低層G,2.0,低層,G,5974920,16597,360,366,3,HHV
4.0/F中層G,4.0,中層,G,6057000,16825,360,351,3,HHV
7.0/F高層G,7.0,高層,G,5838105,17745,329,402,4,HHV
