,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,8030504,13474,596
16.0/F中層A,16.0,中層,A,8025140,13465,596
25.0/F高層A,25.0,高層,A,8459624,14194,596
7.0/F低層B,7.0,低層,B,5796047,15293,379
16.0/F中層B,16.0,中層,B,6100005,16095,379
25.0/F高層B,25.0,高層,B,6383118,16842,379
7.0/F低層C,7.0,低層,C,5941962,15678,379
16.0/F中層C,16.0,中層,C,6259185,16515,379
25.0/F高層C,25.0,高層,C,6414196,16924,379
7.0/F低層D,7.0,低層,D,8427534,13127,642
16.0/F中層D,16.0,中層,D,8844192,13776,642
25.0/F高層D,25.0,高層,D,9266628,14434,642
7.0/F低層E,7.0,低層,E,7836192,14352,546
16.0/F中層E,16.0,中層,E,8138130,14905,546
25.0/F高層E,25.0,高層,E,7840560,14360,546
7.0/F低層F,7.0,低層,F,5569410,14466,385
16.0/F中層F,16.0,中層,F,6080690,15794,385
25.0/F高層F,25.0,高層,F,6239310,16206,385
7.0/F低層G,7.0,低層,G,5660270,14702,385
16.0/F中層G,16.0,中層,G,5914755,15363,385
25.0/F高層G,25.0,高層,G,6186950,16070,385
7.0/F低層H,7.0,低層,H,7231448,13748,526
16.0/F中層H,16.0,中層,H,7589128,14428,526
25.0/F高層H,25.0,高層,H,7567562,14387,526
