,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層10,8.0,低層,10,3148262,6373,494,253,3,KCSW
16.0/F中層10,16.0,中層,10,3339934,6761,494,257,3,KCSW
22.0/F高層10,22.0,高層,10,3483194,7051,494,254,3,KCSW
8.0/F低層12,8.0,低層,12,2835062,6458,439,203,3,KCSW
16.0/F中層12,16.0,中層,12,3008028,6852,439,211,3,KCSW
22.0/F高層12,22.0,高層,12,3137972,7148,439,211,3,KCSW
8.0/F低層3,8.0,低層,3,2835062,6458,439,203,3,KCSW
16.0/F中層3,16.0,中層,3,3008028,6852,439,211,3,KCSW
22.0/F高層3,22.0,高層,3,3137972,7148,439,211,3,KCSW
8.0/F低層5,8.0,低層,5,3199638,6477,494,248,3,KCSW
16.0/F中層5,16.0,中層,5,3392298,6867,494,260,3,KCSW
22.0/F高層5,22.0,高層,5,3536052,7158,494,260,3,KCSW
8.0/F低層6,8.0,低層,6,2788848,6516,428,235,3,KCSW
16.0/F中層6,16.0,中層,6,2959620,6915,428,247,3,KCSW
22.0/F高層6,22.0,高層,6,3088020,7215,428,250,3,KCSW
8.0/F低層8,8.0,低層,8,2509689,6657,377,175,3,KCSW
16.0/F中層8,16.0,中層,8,2663882,7066,377,183,3,KCSW
22.0/F高層8,22.0,高層,8,2779244,7372,377,183,3,KCSW
