,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,4782432,12856,372,378,3,KCSW
7.0/F中層A,7.0,中層,A,4912260,13205,372,375,3,KCSW
11.0/F高層A,11.0,高層,A,5040972,13551,372,366,3,KCSW
3.0/F低層B,3.0,低層,B,4982238,13502,369,394,4,KCSW
7.0/F中層B,7.0,中層,B,5102163,13827,369,391,4,KCSW
11.0/F高層B,11.0,高層,B,5221719,14151,369,386,4,KCSW
3.0/F低層C,3.0,低層,C,6184500,13020,475,301,4,KCSW
7.0/F中層C,7.0,中層,C,6472350,13626,475,359,5,KCSW
11.0/F高層C,11.0,高層,C,6635750,13970,475,345,5,KCSW
3.0/F低層D,3.0,低層,D,6184500,13020,475,301,4,KCSW
7.0/F中層D,7.0,中層,D,6472350,13626,475,359,5,KCSW
11.0/F高層D,11.0,高層,D,6635750,13970,475,345,5,KCSW
3.0/F低層E,3.0,低層,E,4960836,13444,369,401,4,KCSW
7.0/F中層E,7.0,中層,E,5086665,13785,369,391,4,KCSW
11.0/F高層E,11.0,高層,E,5213232,14128,369,379,4,KCSW
3.0/F低層F,3.0,低層,F,4787640,12870,372,395,4,KCSW
7.0/F中層F,7.0,中層,F,4914492,13211,372,385,4,KCSW
11.0/F高層F,11.0,高層,F,5040600,13550,372,373,4,KCSW
