,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,2896096,14776,196,283,3,KCSW
7.0/F中層A,7.0,中層,A,2968812,15147,196,273,3,KCSW
11.0/F高層A,11.0,高層,A,2999780,15305,196,345,3,KCSW
3.0/F低層B,3.0,低層,B,2858315,13943,205,389,4,KCSW
7.0/F中層B,7.0,中層,B,2926375,14275,205,391,4,KCSW
11.0/F高層B,11.0,高層,B,2885170,14074,205,349,3,KCSW
3.0/F低層C,3.0,低層,C,2958765,14433,205,237,3,KCSW
7.0/F中層C,7.0,中層,C,3033180,14796,205,229,3,KCSW
11.0/F高層C,11.0,高層,C,3110465,15173,205,217,3,KCSW
3.0/F低層D,3.0,低層,D,2892236,14318,202,377,4,KCSW
7.0/F中層D,7.0,中層,D,2965562,14681,202,371,4,KCSW
11.0/F高層D,11.0,高層,D,3041110,15055,202,351,4,KCSW
