,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,5874630,9957,590,379,4,HA
17.0/F中層A,17.0,中層,A,6183200,10480,590,376,4,HA
29.0/F高層A,29.0,高層,A,6526580,11062,590,344,4,HA
6.0/F低層B,6.0,低層,B,5914149,10041,589,309,4,HA
17.0/F中層B,17.0,中層,B,6190390,10510,589,322,4,HA
29.0/F高層B,29.0,高層,B,6521408,11072,589,360,5,HA
6.0/F低層C,6.0,低層,C,5900602,10018,589,354,4,HA
17.0/F中層C,17.0,中層,C,6181555,10495,589,369,4,HA
29.0/F高層C,29.0,高層,C,6529654,11086,589,337,4,HA
6.0/F低層D,6.0,低層,D,5920650,10035,590,346,4,HA
17.0/F中層D,17.0,中層,D,6202080,10512,590,364,4,HA
29.0/F高層D,29.0,高層,D,6552540,11106,590,334,4,HA
6.0/F低層E,6.0,低層,E,4283230,9961,430,328,4,HA
17.0/F中層E,17.0,中層,E,4469420,10394,430,344,4,HA
29.0/F高層E,29.0,高層,E,4693880,10916,430,314,4,HA
6.0/F低層F,6.0,低層,F,4652739,9633,483,349,4,HA
17.0/F中層F,17.0,中層,F,4904382,10154,483,398,4,HA
29.0/F高層F,29.0,高層,F,5124147,10609,483,326,3,HA
6.0/F低層G,6.0,低層,G,5902958,10022,589,321,4,HA
17.0/F中層G,17.0,中層,G,6225141,10569,589,340,4,HA
29.0/F高層G,29.0,高層,G,6550269,11121,589,333,4,HA
6.0/F低層H,6.0,低層,H,5914149,10041,589,309,4,HA
17.0/F中層H,17.0,中層,H,6190390,10510,589,322,4,HA
29.0/F高層H,29.0,高層,H,6521408,11072,589,360,5,HA
6.0/F低層J,6.0,低層,J,4848354,10038,483,344,5,HA
17.0/F中層J,17.0,中層,J,5124630,10610,483,362,5,HA
29.0/F高層J,29.0,高層,J,5270979,10913,483,300,4,HA
6.0/F低層K,6.0,低層,K,4199380,9766,430,329,4,HA
17.0/F中層K,17.0,中層,K,4460820,10374,430,329,4,HA
29.0/F高層K,29.0,高層,K,4787190,11133,430,322,4,HA
