,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,4703790,12061,390,55,1,HA
14.0/F中層A,14.0,中層,A,4847310,12429,390,61,1,HA
21.0/F高層A,21.0,高層,A,5015010,12859,390,68,1,HA
8.0/F低層AC,8.0,低層,AC,13345020,17109,780,85,1,HA
14.0/F中層AC,14.0,中層,AC,13711620,17579,780,76,1,HA
21.0/F高層AC,21.0,高層,AC,14139840,18128,780,65,1,HA
8.0/F低層B,8.0,低層,B,4644120,11908,390,141,2,HA
14.0/F中層B,14.0,中層,B,4770090,12231,390,211,2,HA
21.0/F高層B,21.0,高層,B,4947930,12687,390,152,2,HA
8.0/F低層C,8.0,低層,C,4988880,12792,390,169,2,HA
14.0/F中層C,14.0,中層,C,5139420,13178,390,187,2,HA
21.0/F高層C,21.0,高層,C,5314920,13628,390,208,2,HA
8.0/F低層D,8.0,低層,D,4703790,12061,390,55,1,HA
14.0/F中層D,14.0,中層,D,4847310,12429,390,61,1,HA
21.0/F高層D,21.0,高層,D,5015010,12859,390,68,1,HA
