,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,5430852,13118,414,378,4,HCW
15.0/F中層A,15.0,中層,A,5607630,13545,414,379,4,HCW
22.0/F高層A,22.0,高層,A,5793516,13994,414,355,4,HCW
8.0/F低層B,8.0,低層,B,5724894,13191,434,325,3,HCW
15.0/F中層B,15.0,中層,B,5918458,13637,434,346,3,HCW
22.0/F高層B,22.0,高層,B,6113324,14086,434,330,3,HCW
8.0/F低層C,8.0,低層,C,5664568,13052,434,331,4,HCW
15.0/F中層C,15.0,中層,C,5865076,13514,434,339,4,HCW
22.0/F高層C,22.0,高層,C,6059074,13961,434,319,4,HCW
8.0/F低層D,8.0,低層,D,5501481,13193,417,333,4,HCW
15.0/F中層D,15.0,中層,D,5677038,13614,417,338,4,HCW
22.0/F高層D,22.0,高層,D,5864688,14064,417,318,4,HCW
8.0/F低層E,8.0,低層,E,5341596,13767,388,320,3,HCW
15.0/F中層E,15.0,中層,E,5302796,13667,388,328,3,HCW
22.0/F高層E,22.0,高層,E,5506496,14192,388,323,4,HCW
8.0/F低層F,8.0,低層,F,6014026,12878,467,314,4,HCW
15.0/F中層F,15.0,中層,F,6227912,13336,467,322,4,HCW
22.0/F高層F,22.0,高層,F,6433859,13777,467,302,4,HCW
8.0/F低層G,8.0,低層,G,5992920,12888,465,315,4,HCW
15.0/F中層G,15.0,中層,G,6205890,13346,465,323,4,HCW
22.0/F高層G,22.0,高層,G,6411420,13788,465,303,4,HCW
8.0/F低層H,8.0,低層,H,5470872,13409,408,330,3,HCW
15.0/F中層H,15.0,中層,H,5736888,14061,408,328,3,HCW
22.0/F高層H,22.0,高層,H,6086952,14919,408,392,4,HCW
