,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,15538752,18324,848
15.0/F中層A,15.0,中層,A,16562288,19531,848
24.0/F高層A,24.0,高層,A,17255104,20348,848
6.0/F低層B,6.0,低層,B,14576496,17436,836
15.0/F中層B,15.0,中層,B,15203496,18186,836
24.0/F高層B,24.0,高層,B,15916604,19039,836
6.0/F低層C,6.0,低層,C,14731568,16894,872
15.0/F中層C,15.0,中層,C,15425680,17690,872
24.0/F高層C,24.0,高層,C,16384880,18790,872
6.0/F低層D,6.0,低層,D,16164264,18537,872
15.0/F中層D,15.0,中層,D,17031032,19531,872
24.0/F高層D,24.0,高層,D,15632344,17927,872
6.0/F低層E,6.0,低層,E,12877904,15938,808
15.0/F中層E,15.0,中層,E,13513800,16725,808
24.0/F高層E,24.0,高層,E,14396944,17818,808
6.0/F低層F,6.0,低層,F,15699040,18340,856
15.0/F中層F,15.0,中層,F,16287112,19027,856
24.0/F高層F,24.0,高層,F,16488272,19262,856
