,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,7235698,15494,467,333,3,HMW
19.0/F中層A,19.0,中層,A,7700400,16740,460,379,4,HMW
30.0/F高層A,30.0,高層,A,10020924,19962,502,367,4,HMW
8.0/F低層B,8.0,低層,B,6361080,16104,395,339,3,HMW
19.0/F中層B,19.0,中層,B,6760820,17116,395,369,3,HMW
30.0/F高層B,30.0,高層,B,7328040,18552,395,389,3,HMW
8.0/F低層C,8.0,低層,C,6361080,16104,395,385,3,HMW
19.0/F中層C,19.0,中層,C,6647060,16828,395,338,3,HMW
30.0/F高層C,30.0,高層,C,7302365,18487,395,397,4,HMW
8.0/F低層D,8.0,低層,D,7477736,15944,469,359,3,HMW
19.0/F中層D,19.0,中層,D,7583684,16274,466,411,3,HMW
30.0/F高層D,30.0,高層,D,8969102,19247,466,372,3,HMW
8.0/F低層E,8.0,低層,E,5303367,17163,309,330,4,HMW
19.0/F中層E,19.0,中層,E,5447052,17628,309,351,4,HMW
30.0/F高層E,30.0,高層,E,5878107,19023,309,332,4,HMW
8.0/F低層F,8.0,低層,F,5505920,17206,320,337,4,HMW
19.0/F中層F,19.0,中層,F,5961280,18629,320,347,4,HMW
30.0/F高層F,30.0,高層,F,6405120,20016,320,316,4,HMW
