,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,13899627,18459,753
15.0/F中層A,15.0,中層,A,15107439,20063,753
24.0/F高層A,24.0,高層,A,16404858,21786,753
6.0/F低層B,6.0,低層,B,14115780,18452,765
15.0/F中層B,15.0,中層,B,15346665,20061,765
24.0/F高層B,24.0,高層,B,16683120,21808,765
6.0/F低層C,6.0,低層,C,14487570,18938,765
15.0/F中層C,15.0,中層,C,15817140,20676,765
24.0/F高層C,24.0,高層,C,17223975,22515,765
6.0/F低層D,6.0,低層,D,14430492,19164,753
15.0/F中層D,15.0,中層,D,15773091,20947,753
24.0/F高層D,24.0,高層,D,17181954,22818,753
6.0/F低層E,6.0,低層,E,14352201,17271,831
15.0/F中層E,15.0,中層,E,15464910,18610,831
24.0/F高層E,24.0,高層,E,18788910,22610,831
6.0/F低層F,6.0,低層,F,13736250,16650,825
15.0/F中層F,15.0,中層,F,14764200,17896,825
24.0/F高層F,24.0,高層,F,18350475,22243,825
