,subjFloor,floorLv,unitNo,price,npsf,nfa
12.0/F低層A,12.0,低層,A,8657119,18779,461
26.0/F中層A,26.0,中層,A,12927380,18055,716
39.0/F高層A,39.0,高層,A,13904004,19419,716
12.0/F低層B,12.0,低層,B,5264104,20092,262
26.0/F中層B,26.0,中層,B,11264673,18497,609
39.0/F高層B,39.0,高層,B,12139806,19934,609
12.0/F低層C,12.0,低層,C,5729472,21952,261
26.0/F中層C,26.0,中層,C,6066684,23244,261
39.0/F高層C,39.0,高層,C,6534135,25035,261
12.0/F低層D,12.0,低層,D,7887615,17805,443
26.0/F中層D,26.0,中層,D,8786076,19878,442
39.0/F高層D,39.0,高層,D,9447750,21375,442
