,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,10871496,16777,648
8.0/F中層A,8.0,中層,A,11147544,17203,648
13.0/F高層A,13.0,高層,A,12115590,18110,669
3.0/F低層B,3.0,低層,B,11599236,18953,612
8.0/F中層B,8.0,中層,B,12156156,19863,612
13.0/F高層B,13.0,高層,B,10718064,18228,588
3.0/F低層C,3.0,低層,C,11873750,18998,625
8.0/F中層C,8.0,中層,C,11177500,17884,625
13.0/F高層C,13.0,高層,C,10853892,18459,588
3.0/F低層D,3.0,低層,D,12760176,14872,858
8.0/F中層D,8.0,中層,D,13307580,15510,858
13.0/F高層D,13.0,高層,D,13516940,16130,838
3.0/F低層E,3.0,低層,E,10397530,17186,605
8.0/F中層E,8.0,中層,E,10935216,17868,612
13.0/F高層E,13.0,高層,E,11314656,18488,612
3.0/F低層F,3.0,低層,F,7701795,16563,465
8.0/F中層F,8.0,中層,F,7998930,17202,465
13.0/F高層F,13.0,高層,F,9589329,18059,531
3.0/F低層G,3.0,低層,G,8680126,16757,518
8.0/F中層G,8.0,中層,G,9018380,17410,518
13.0/F高層G,13.0,高層,G,,,
3.0/F低層H,3.0,低層,H,8160240,16860,484
8.0/F中層H,8.0,中層,H,8464192,17488,484
13.0/F高層H,13.0,高層,H,8753624,18086,484
