,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,7154280,14028,510,372,4,NST
12.0/F中層A,12.0,中層,A,7349610,14411,510,373,4,NST
18.0/F高層A,18.0,高層,A,7469455,14791,505,376,4,NST
5.0/F低層B,5.0,低層,B,7812180,15318,510,330,3,NST
12.0/F中層B,12.0,中層,B,8023830,15733,510,326,3,NST
18.0/F高層B,18.0,高層,B,8039640,15764,510,399,4,NST
5.0/F低層C,5.0,低層,C,6567950,15454,425,365,4,NST
12.0/F中層C,12.0,中層,C,7041600,15648,450,376,4,NST
18.0/F高層C,18.0,高層,C,7114137,16059,443,366,4,NST
5.0/F低層D,5.0,低層,D,6995856,15792,443,325,3,NST
12.0/F中層D,12.0,中層,D,6447600,14328,450,377,4,NST
18.0/F高層D,18.0,高層,D,6525390,14730,443,377,4,NST
5.0/F低層E,5.0,低層,E,5334000,15240,350,350,3,NST
12.0/F中層E,12.0,中層,E,5472996,15727,348,362,3,NST
18.0/F高層E,18.0,高層,E,5684700,16242,350,355,3,NST
5.0/F低層F,5.0,低層,F,5169986,15479,334,368,3,NST
12.0/F中層F,12.0,中層,F,5301710,15826,335,325,3,NST
18.0/F高層F,18.0,高層,F,5411134,16201,334,325,3,NST
5.0/F低層G,5.0,低層,G,5008990,15365,326,349,3,NST
12.0/F中層G,12.0,中層,G,5298800,16304,325,355,3,NST
18.0/F高層G,18.0,高層,G,5439525,16737,325,358,3,NST
5.0/F低層H,5.0,低層,H,5557825,17101,325,321,3,NST
12.0/F中層H,12.0,中層,H,5717725,17593,325,343,3,NST
18.0/F高層H,18.0,高層,H,5709238,17513,326,396,3,NST
