,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,7115850,15813,450,375,4,NST
16.0/F中層A,16.0,中層,A,7393950,16431,450,346,4,NST
25.0/F高層A,25.0,高層,A,7579350,16843,450,325,4,NST
6.0/F低層B,6.0,低層,B,7014150,15587,450,358,4,NST
16.0/F中層B,16.0,中層,B,7400700,16446,450,384,4,NST
25.0/F高層B,25.0,高層,B,7548750,16775,450,394,4,NST
6.0/F低層C,6.0,低層,C,5460573,16699,327,417,3,NST
16.0/F中層C,16.0,中層,C,5687184,17392,327,365,3,NST
25.0/F高層C,25.0,高層,C,5590719,17097,327,354,3,NST
6.0/F低層D,6.0,低層,D,5266989,16107,327,342,3,NST
16.0/F中層D,16.0,中層,D,5505045,16835,327,387,3,NST
25.0/F高層D,25.0,高層,D,5658081,17303,327,428,3,NST
6.0/F低層E,6.0,低層,E,7158150,15907,450,375,4,NST
16.0/F中層E,16.0,中層,E,7454250,16565,450,359,4,NST
25.0/F高層E,25.0,高層,E,7702200,17116,450,359,4,NST
6.0/F低層F,6.0,低層,F,7194150,15987,450,312,4,NST
16.0/F中層F,16.0,中層,F,7408350,16463,450,319,4,NST
25.0/F高層F,25.0,高層,F,7640100,16978,450,316,4,NST
6.0/F低層G,6.0,低層,G,5352990,16370,327,401,3,NST
16.0/F中層G,16.0,中層,G,5925567,18121,327,365,3,NST
25.0/F高層G,25.0,高層,G,6057675,18525,327,336,3,NST
6.0/F低層H,6.0,低層,H,5354298,16374,327,352,3,NST
16.0/F中層H,16.0,中層,H,5521722,16886,327,331,3,NST
25.0/F高層H,25.0,高層,H,5684895,17385,327,371,3,NST
