,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,10681832,12932,826
15.0/F中層A,15.0,中層,A,11147696,13496,826
23.0/F高層A,23.0,高層,A,11819234,14309,826
6.0/F低層B,6.0,低層,B,10173016,12316,826
15.0/F中層B,15.0,中層,B,10761128,13028,826
23.0/F高層B,23.0,高層,B,11146044,13494,826
6.0/F低層C,6.0,低層,C,10643504,12434,856
15.0/F中層C,15.0,中層,C,11086056,12951,856
23.0/F高層C,23.0,高層,C,11454992,13382,856
6.0/F低層D,6.0,低層,D,10496272,12262,856
15.0/F中層D,15.0,中層,D,11162240,13040,856
23.0/F高層D,23.0,高層,D,12028512,14052,856
