,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,7226500,14453,500,348,5,NST
15.0/F中層1,15.0,中層,1,7566000,15132,500,342,5,NST
24.0/F高層1,24.0,高層,1,7838000,15676,500,331,5,NST
6.0/F低層2,6.0,低層,2,6471056,16424,394,358,3,NST
15.0/F中層2,15.0,中層,2,6214956,15774,394,349,4,NST
24.0/F高層2,24.0,高層,2,6359554,16141,394,323,4,NST
6.0/F低層3,6.0,低層,3,6255480,14217,440,320,3,NST
15.0/F中層3,15.0,中層,3,6487360,14744,440,326,3,NST
24.0/F高層3,24.0,高層,3,6840240,15546,440,376,4,NST
6.0/F低層4,6.0,低層,4,4785262,16558,289,364,4,NST
15.0/F中層4,15.0,中層,4,4949414,17126,289,342,4,NST
24.0/F高層4,24.0,高層,4,5114433,17697,289,316,4,NST
6.0/F低層5,6.0,低層,5,4793354,16586,289,353,5,NST
15.0/F中層5,15.0,中層,5,4904619,16971,289,317,4,NST
24.0/F高層5,24.0,高層,5,5055477,17493,289,309,4,NST
6.0/F低層6,6.0,低層,6,6371640,14481,440,355,4,NST
15.0/F中層6,15.0,中層,6,6589000,14975,440,357,4,NST
24.0/F高層6,24.0,高層,6,6777320,15403,440,374,3,NST
6.0/F低層7,6.0,低層,7,6296514,15981,394,376,3,NST
15.0/F中層7,15.0,中層,7,6404864,16256,394,384,4,NST
24.0/F高層7,24.0,高層,7,6575466,16689,394,352,4,NST
6.0/F低層8,6.0,低層,8,7233500,14467,500,323,4,NST
15.0/F中層8,15.0,中層,8,7344000,14688,500,307,4,NST
24.0/F高層8,24.0,高層,8,7732000,15464,500,348,5,NST
