,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層1,9.0,低層,1,4421934,17478,253,365,4,NST
20.0/F中層1,20.0,中層,1,4555012,18004,253,320,3,NST
31.0/F高層1,31.0,高層,1,4640020,18340,253,378,3,NST
9.0/F低層2,9.0,低層,2,4603082,18194,253,400,4,NST
20.0/F中層2,20.0,中層,2,4572975,18075,253,334,3,NST
31.0/F高層2,31.0,高層,2,4778917,18889,253,339,3,NST
9.0/F低層3,9.0,低層,3,4501062,18297,246,401,3,NST
20.0/F中層3,20.0,中層,3,4716312,19172,246,384,3,NST
31.0/F高層3,31.0,高層,3,5061696,20576,246,368,3,NST
9.0/F低層4,9.0,低層,4,4435872,18032,246,372,3,NST
20.0/F中層4,20.0,中層,4,4683348,19038,246,351,3,NST
31.0/F高層4,31.0,高層,4,4785192,19452,246,391,3,NST
9.0/F低層5,9.0,低層,5,4588408,18136,253,335,3,NST
20.0/F中層5,20.0,中層,5,4798651,18967,253,363,3,NST
31.0/F高層5,31.0,高層,5,4991437,19729,253,359,3,NST
9.0/F低層6,9.0,低層,6,4617503,18251,253,353,4,NST
20.0/F中層6,20.0,中層,6,4795362,18954,253,387,4,NST
31.0/F高層6,31.0,高層,6,4718703,18651,253,381,4,NST
9.0/F低層7,9.0,低層,7,4782732,19442,246,378,3,NST
20.0/F中層7,20.0,中層,7,4756164,19334,246,321,3,NST
31.0/F高層7,31.0,高層,7,4831440,19640,246,387,4,NST
9.0/F低層8,9.0,低層,8,4596756,18686,246,403,3,NST
20.0/F中層8,20.0,中層,8,4578306,18611,246,418,3,NST
31.0/F高層8,31.0,高層,8,4782486,19441,246,425,3,NST
