,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,12797099,12107,1057
20.0/F中層A,20.0,中層,A,13012727,12311,1057
32.0/F高層A,32.0,高層,A,13495776,12768,1057
9.0/F低層B,9.0,低層,B,11716198,12179,962
20.0/F中層B,20.0,中層,B,12143326,12623,962
32.0/F高層B,32.0,高層,B,12628174,13127,962
9.0/F低層C,9.0,低層,C,11508406,11963,962
20.0/F中層C,20.0,中層,C,11921104,12392,962
32.0/F高層C,32.0,高層,C,12392484,12882,962
9.0/F低層D,9.0,低層,D,12473657,11801,1057
20.0/F中層D,20.0,中層,D,12920768,12224,1057
32.0/F高層D,32.0,高層,D,13432356,12708,1057
9.0/F低層E,9.0,低層,E,17960820,12820,1401
20.0/F中層E,20.0,中層,E,19605594,13994,1401
32.0/F高層E,32.0,高層,E,20324307,14507,1401
9.0/F低層F,9.0,低層,F,19251141,13741,1401
20.0/F中層F,20.0,中層,F,20440590,14590,1401
32.0/F高層F,32.0,高層,F,20744607,14807,1401
