,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層1,3.0,低層,1,6814920,13908,490,330,4,KHH
8.0/F中層1,8.0,中層,1,7031990,14351,490,322,4,KHH
13.0/F高層1,13.0,高層,1,7254450,14805,490,299,4,KHH
3.0/F低層2,3.0,低層,2,5734344,14124,406,239,3,KHH
8.0/F中層2,8.0,中層,2,5928818,14603,406,238,3,KHH
13.0/F高層2,13.0,高層,2,6119638,15073,406,223,3,KHH
3.0/F低層3,3.0,低層,3,5737592,14132,406,327,3,KHH
8.0/F中層3,8.0,中層,3,5932472,14612,406,324,3,KHH
13.0/F高層3,13.0,高層,3,6123698,15083,406,304,3,KHH
3.0/F低層4,3.0,低層,4,6592950,13455,490,230,3,KHH
8.0/F中層4,8.0,中層,4,6818350,13915,490,229,3,KHH
13.0/F高層4,13.0,高層,4,7038360,14364,490,214,3,KHH
3.0/F低層5,3.0,低層,5,6594420,13458,490,268,3,KHH
8.0/F中層5,8.0,中層,5,6819330,13917,490,268,3,KHH
13.0/F高層5,13.0,高層,5,7039830,14367,490,251,3,KHH
3.0/F低層6,3.0,低層,6,5907706,14551,406,326,4,KHH
8.0/F中層6,8.0,中層,6,6121668,15078,406,333,4,KHH
13.0/F高層6,13.0,高層,6,6404650,15775,406,373,4,KHH
3.0/F低層7,3.0,低層,7,5819198,14333,406,332,4,KHH
8.0/F中層7,8.0,中層,7,6082286,14981,406,322,3,KHH
13.0/F高層7,13.0,高層,7,6216266,15311,406,316,4,KHH
3.0/F低層8,3.0,低層,8,6592950,13455,490,230,3,KHH
8.0/F中層8,8.0,中層,8,6818350,13915,490,229,3,KHH
13.0/F高層8,13.0,高層,8,6614550,14699,450,218,3,KHH
