,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,5177948,13142,394,165,2,KHH
9.0/F中層A,9.0,中層,A,5357218,13597,394,175,2,KHH
14.0/F高層A,14.0,高層,A,5536882,14053,394,177,2,KHH
4.0/F低層B,4.0,低層,B,5025771,13191,381,165,2,KHH
9.0/F中層B,9.0,中層,B,5200269,13649,381,175,2,KHH
14.0/F高層B,14.0,高層,B,5374386,14106,381,177,2,KHH
4.0/F低層C,4.0,低層,C,5132451,13471,381,345,4,KHH
9.0/F中層C,9.0,中層,C,5304663,13923,381,364,4,KHH
14.0/F高層C,14.0,高層,C,5474589,14369,381,357,4,KHH
4.0/F低層D,4.0,低層,D,5135712,14032,366,393,4,KHH
9.0/F中層D,9.0,中層,D,5332254,14569,366,384,3,KHH
14.0/F高層D,14.0,高層,D,5446080,14880,366,392,4,KHH
4.0/F低層E,4.0,低層,E,5274774,12741,414,316,3,KHH
9.0/F中層E,9.0,中層,E,5559606,13429,414,176,2,KHH
14.0/F高層E,14.0,高層,E,5747562,13883,414,178,2,KHH
4.0/F低層F,4.0,低層,F,5441280,12480,436,313,3,KHH
9.0/F中層F,9.0,中層,F,5776128,13248,436,173,2,KHH
14.0/F高層F,14.0,高層,F,5971456,13696,436,175,2,KHH
4.0/F低層G,4.0,低層,G,5680975,13367,425,295,3,KHH
9.0/F中層G,9.0,中層,G,5881575,13839,425,315,3,KHH
14.0/F高層G,14.0,高層,G,6085150,14318,425,323,3,KHH
4.0/F低層H,4.0,低層,H,5590284,13092,427,249,3,KHH
9.0/F中層H,9.0,中層,H,5787131,13553,427,267,3,KHH
14.0/F高層H,14.0,高層,H,5987821,14023,427,276,3,KHH
