,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層1,2.0,低層,1,62751249,31173,2013
5.0/F中層1,5.0,中層,1,64186518,31886,2013
7.0/F高層1,7.0,高層,1,65142693,32361,2013
2.0/F低層2,2.0,低層,2,63639552,31074,2048
5.0/F中層2,5.0,中層,2,65093632,31784,2048
7.0/F高層2,7.0,高層,2,66064384,32258,2048
2.0/F低層5,2.0,低層,5,63865736,31048,2057
5.0/F中層5,5.0,中層,5,65326206,31758,2057
7.0/F高層5,7.0,高層,5,66299167,32231,2057
2.0/F低層6,2.0,低層,6,56311745,30065,1873
5.0/F中層6,5.0,中層,6,57598496,30752,1873
7.0/F高層6,7.0,高層,6,58456330,31210,1873
2.0/F低層7,2.0,低層,7,59186250,31566,1875
5.0/F中層7,5.0,中層,7,60538125,32287,1875
7.0/F高層7,7.0,高層,7,61441875,32769,1875
2.0/F低層8,2.0,低層,8,60412304,31432,1922
5.0/F中層8,5.0,中層,8,61794222,32151,1922
7.0/F高層8,7.0,高層,8,62714860,32630,1922
2.0/F低層9,2.0,低層,9,58764849,31611,1859
5.0/F中層9,5.0,中層,9,60108906,32334,1859
7.0/F高層9,7.0,高層,9,61004944,32816,1859
